# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-2-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-2-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408401,0.953803,0.334714,4,15,0,408410,-0.143902,-0.377358,0.60935,-0.186152,0.0264008,-0.156976,0.391889,0.739906,2.75061,1.0314,1.67168,-1.21004,-0.858868,-1.34783,45.0745,14.4059,43.1195
-408405,0.79817,0.334714,4,15,0,408411,-0.134144,-0.411138,0.571204,-0.20014,0.0580095,-0.290572,0.0909295,0.660589,2.81885,1.01598,1.30871,-1.2687,-0.85206,-1.42261,45.0878,14.3522,44.5222
-408402,0.999956,0.334714,4,15,0,408410,-0.12874,-0.423578,0.577367,-0.185513,-0.134319,-0.12541,0.432903,0.714355,2.64163,1.0812,1.99555,-0.861135,-0.566003,-1.00333,45.127,14.3628,43.1528
-408400,0.963742,0.334714,3,15,0,408407,-0.115884,-0.359588,0.613659,-0.184089,-0.0758453,-0.185699,0.234223,0.669067,2.70233,1.07126,1.5963,-0.87518,-0.660995,-1.08355,45.0713,14.4027,42.9136
-408405,0.764024,0.334714,3,7,0,408412,-0.0517303,-0.443994,0.548749,-0.1939,0.036866,0.0188599,0.3762,0.646202,2.74238,1.05731,1.71164,-1.22082,-0.835828,-1.27277,45.1363,14.3634,43.7007
-408406,0.970154,0.334714,4,15,0,408414,-0.202815,-0.38294,0.55987,-0.174336,-0.150777,0.0444424,0.197174,0.719659,2.67862,1.08546,1.53798,-1.16534,-0.697036,-1.18716,45.0748,14.3517,43.2809
-408404,0.936416,0.334714,4,23,0,408413,-0.120389,-0.366122,0.618814,-0.180034,-0.183384,0.0726361,0.275322,0.716223,2.77016,1.08525,1.82305,-0.816361,-0.645367,-1.3036,45.0935,14.319,42.3681
-408403,0.939096,0.334714,3,15,0,408415,-0.105077,-0.36535,0.612538,-0.185408,-0.138894,0.00857806,0.166278,0.669973,2.62909,1.1107,1.88807,-0.69488,-0.494195,-1.07342,45.1367,14.3226,42.6345
-408403,0.964149,0.334714,4,15,0,408409,-0.146234,-0.462898,0.69202,-0.192837,0.0674582,-0.297703,0.32332,0.706297,2.92372,0.998886,1.39824,-1.23487,-0.929801,-1.38733,45.0713,14.3704,43.691
-408404,0.803176,0.334714,4,15,0,408412,-0.101957,-0.476665,0.694241,-0.19861,-0.0208863,-0.108243,0.144752,0.620382,2.67133,1.06306,1.25323,-1.25008,-1.04733,-1.46703,45.0873,14.3967,43.9706
-408404,0.841255,0.334714,4,15,0,408410,-0.0972221,-0.460892,0.660954,-0.196446,0.0604497,-0.0203306,0.318232,0.600949,2.75505,1.09769,1.3404,-1.25845,-1.12112,-1.54866,45.0808,14.3619,43.7137
-408402,0.985282,0.334714,4,15,0,408408,-0.160172,-0.381399,0.610375,-0.187254,-0.169176,-0.059485,0.191604,0.801309,2.67162,1.0119,1.68845,-0.870895,-0.529425,-1.21022,45.1155,14.3563,43.0266
-408405,0.820892,0.334714,4,15,0,408413,-0.11944,-0.423298,0.62223,-0.197619,-0.14966,-0.211917,0.292607,0.58996,2.85759,1.05085,1.79766,-0.842342,-0.807286,-1.01926,45.1597,14.4262,43.9605
-408403,1,0.334714,4,15,0,408411,-0.141246,-0.352477,0.561835,-0.179441,-0.131513,-0.0812301,0.268287,0.729673,2.56649,1.11943,1.82374,-0.891342,-0.511837,-1.25085,45.1207,14.3307,42.7312
-408404,0.948822,0.334714,4,15,0,408412,-0.11638,-0.465902,0.686023,-0.185783,0.10124,-0.123512,0.38729,0.679634,2.93064,1.0318,1.94977,-0.769974,-0.615652,-1.12414,45.0686,14.3956,42.7893
-408402,0.975405,0.334714,4,15,0,408411,-0.117598,-0.380362,0.545683,-0.184987,-0.229419,-0.0905286,0.066494,0.740498,2.60876,1.09792,1.9202,-0.840203,-0.537599,-1.15449,45.0874,14.3814,43.0864
-408400,0.922487,0.334714,4,15,0,408407,-0.105943,-0.445596,0.65911,-0.183685,0.000465351,0.0241019,0.366873,0.696046,2.61233,1.03515,1.72108,-0.968638,-0.799459,-1.13894,45.1439,14.35,42.9493
-408403,0.805428,0.334714,3,7,0,408405,-0.129847,-0.508961,0.656814,-0.179185,0.0048784,0.0349963,0.386347,0.693792,2.65521,1.04554,1.72852,-0.934317,-0.653548,-1.0796,45.1531,14.398,43.1629
-408402,0.976767,0.334714,4,15,0,408409,-0.092812,-0.439961,0.679384,-0.186653,0.126687,-0.134821,0.333089,0.715519,2.53992,1.0607,1.56946,-1.05295,-0.807727,-1.09737,45.1116,14.397,42.8349
-408409,0.73196,0.334714,4,15,0,408415,-0.20752,-0.420496,0.664272,-0.195249,-0.226194,-0.309227,0.289686,0.663664,2.96183,1.00494,1.83789,-0.839742,-0.266269,-1.21413,45.1504,14.3624,43.9255
-408406,0.974255,0.334714,4,15,0,408417,-0.0428171,-0.397173,0.57155,-0.176753,0.0721015,0.0643467,0.213799,0.710328,2.41869,1.10045,1.76819,-0.785829,-0.665541,-1.15231,45.0475,14.3696,42.2739
-408404,0.987676,0.334714,4,15,0,408410,-0.171977,-0.39272,0.685432,-0.190995,-0.244269,-0.239738,0.22786,0.660144,2.89025,1.01295,1.58359,-0.912177,-0.68421,-1.30024,45.1665,14.3715,43.5795
-408405,0.9451,0.334714,3,7,0,408410,-0.194783,-0.39476,0.704622,-0.194677,-0.22463,-0.203447,0.199501,0.663218,2.87587,1.00849,1.63571,-0.961782,-0.686948,-1.25021,45.1711,14.3317,43.7117
-408404,0.758335,0.334714,3,7,0,408414,-0.18662,-0.409443,0.666696,-0.187133,-0.108403,-0.153033,0.302877,0.624752,2.78113,1.05163,1.79005,-1.06768,-0.931792,-1.06096,45.1389,14.3586,43.6509
-408404,0.988868,0.334714,4,15,0,408412,-0.205838,-0.355383,0.667924,-0.189904,-0.0924029,-0.116184,0.28697,0.637515,2.77604,1.0637,1.76413,-1.11388,-0.984558,-1.02593,45.1389,14.3711,43.4763
-408411,0.822286,0.334714,4,15,0,408425,-0.0436753,-0.463657,0.593761,-0.178427,0.118085,-0.0511447,0.28782,0.717683,2.56048,1.03458,1.11668,-1.31346,-0.942039,-1.40391,45.0249,14.3106,43.1165
-408405,0.976712,0.334714,3,7,0,408416,-0.046123,-0.485712,0.583391,-0.191713,0.0361155,-0.00399802,0.279667,0.696609,2.69642,1.06794,1.49798,-1.26759,-1.13774,-1.51605,45.1088,14.4403,43.6289
-408405,0.826583,0.334714,4,15,0,408417,-0.200533,-0.414121,0.712355,-0.195719,-0.14957,-0.31785,0.197411,0.694314,2.89466,1.03241,1.4488,-1.27283,-0.918366,-1.47084,45.1857,14.3617,43.9477
-408401,0.925756,0.334714,4,15,0,408411,-0.0592144,-0.40564,0.560166,-0.187745,0.0665758,-0.00449494,0.217537,0.673802,2.57692,1.09892,1.632,-1.07741,-0.817822,-1.21327,45.0634,14.3424,43.1117
-408404,0.772961,0.334714,3,7,0,408409,-0.0648944,-0.413811,0.562405,-0.19111,0.0405265,-0.076686,0.350159,0.617894,2.58487,1.11717,1.64221,-1.04981,-0.862037,-1.198,45.1635,14.4187,43.494
-408410,0.755848,0.334714,4,15,0,408420,-0.048906,-0.389952,0.553022,-0.199588,-0.0979001,-0.142326,0.338575,0.608304,2.72151,1.13198,1.95357,-0.951842,-0.85169,-0.837007,45.1709,14.3436,43.5037
-408410,0.97123,0.334714,4,15,0,408421,-0.184547,-0.426745,0.728499,-0.187703,-0.0297979,0.0769324,0.11633,0.79934,2.79504,0.953832,1.75737,-0.820044,-0.601542,-1.18166,45.035,14.3532,42.7049
-408404,0.742779,0.334714,3,7,0,408420,-0.183134,-0.444303,0.641904,-0.173556,0.0352528,-0.0898739,0.266041,0.666464,2.66999,1.06775,1.75411,-0.767839,-0.462896,-0.880215,45.1231,14.416,43.0429
-408408,0.997708,0.334714,3,7,0,408413,-0.159211,-0.362646,0.591689,-0.198275,-0.166894,-0.169852,0.0118889,0.804373,2.71906,1.01731,1.95144,-0.701944,-0.428985,-1.19153,45.1346,14.3516,43.3461
-408405,0.951411,0.334714,3,7,0,408414,-0.105175,-0.409365,0.567884,-0.16765,-0.140963,-0.126624,0.235821,0.737241,2.77466,1.00578,1.71917,-0.802595,-0.384553,-0.918485,45.1459,14.4185,42.7316
-408404,0.99238,0.334714,4,15,0,408409,-0.163333,-0.412442,0.678298,-0.19641,-0.0440886,-0.284508,0.245594,0.667407,2.76671,1.11125,1.41965,-1.43153,-1.1205,-1.49374,45.0793,14.3925,43.7678
-408406,0.991365,0.334714,3,15,0,408411,-0.0735328,-0.406596,0.589839,-0.179264,-0.0666346,0.0684846,0.372269,0.737418,2.77207,0.955691,1.75596,-1.03771,-0.690421,-1.34373,45.1874,14.3771,42.9123
-408409,0.768974,0.334714,4,15,0,408416,-0.170026,-0.452401,0.721063,-0.198787,-0.0108754,-0.198184,0.194839,0.704476,2.941,1.08164,1.59697,-1.11668,-0.763136,-1.27613,45.0181,14.3346,43.3531
-408403,1,0.334714,4,15,0,408414,-0.184139,-0.379865,0.647542,-0.186509,-0.0839282,-0.330053,0.274634,0.652033,2.90706,1.01813,1.52115,-1.14381,-0.927718,-1.36834,45.1164,14.3859,43.7603
-408401,0.991925,0.334714,4,15,0,408407,-0.0428334,-0.428836,0.537124,-0.173953,-0.0466622,-0.0127758,0.135641,0.738763,2.55041,1.05309,1.7926,-0.774747,-0.557141,-0.968796,45.1024,14.371,42.6825
-408400,0.815208,0.334714,4,15,0,408406,-0.181418,-0.411289,0.643355,-0.193912,-0.018089,-0.172433,0.177941,0.671516,2.75703,1.08866,1.63651,-1.00095,-0.86096,-1.23045,45.1189,14.3796,43.6901
-408403,0.929515,0.334714,3,7,0,408408,-0.117431,-0.448388,0.643842,-0.180562,0.0158514,0.0667641,0.496368,0.637615,2.64522,1.04822,1.77444,-0.912131,-0.799394,-1.2103,45.0658,14.3872,42.9534
-408407,0.829544,0.334714,4,15,0,408415,-0.139045,-0.382651,0.620908,-0.203051,-0.173826,-0.242961,-0.085721,0.665925,2.67762,1.07264,1.73557,-0.773352,-0.426872,-1.09866,45.1487,14.3389,43.878
-408407,0.971521,0.334714,4,15,0,408414,-0.055283,-0.401732,0.576556,-0.174237,0.0205037,0.0856842,0.537927,0.705073,2.66709,1.00096,1.66156,-1.15446,-0.836056,-1.32857,45.0449,14.3277,42.5559
-408404,0.950504,0.334714,3,7,0,408414,-0.0487637,-0.402799,0.58227,-0.180077,0.0119694,0.0427752,0.522065,0.720351,2.68015,1.0218,1.63353,-1.20068,-0.91844,-1.29611,45.0582,14.357,42.6356
-408404,0.995286,0.334714,4,15,0,408410,-0.0804241,-0.403596,0.519533,-0.17718,-0.167913,-0.19271,0.500579,0.701193,2.69116,1.04026,1.58064,-1.05134,-0.944036,-1.31687,45.1024,14.3638,43.3074
-408408,0.883543,0.334714,4,15,0,408417,-0.152682,-0.450383,0.747454,-0.182462,0.0634802,-0.268277,-0.0121871,0.66115,2.76594,1.08656,1.54296,-1.14235,-0.693957,-1.24228,45.1258,14.3631,43.1321
-408405,0.905992,0.334714,4,15,0,408416,-0.0968634,-0.380883,0.598708,-0.198175,-0.0306174,0.00492434,0.200903,0.703749,2.75025,1.02916,1.8131,-0.603756,-0.527606,-1.18985,45.1546,14.3981,43.133
-408400,1,0.334714,3,15,0,408410,-0.12233,-0.415312,0.569379,-0.188545,-0.0317829,-0.10353,0.142849,0.697217,2.79327,1.01011,1.79893,-0.905026,-0.55981,-1.28335,45.1033,14.4202,43.6031
-408400,0.797476,0.334714,3,7,0,408415,-0.0769304,-0.440794,0.57865,-0.186639,-0.0421389,-0.158344,0.13748,0.681619,2.79181,1.02696,1.77716,-0.847001,-0.434372,-1.40886,45.0681,14.3825,43.3797
-408407,0.859399,0.334714,3,7,0,408412,-0.085772,-0.325963,0.511865,-0.199959,-0.257081,-0.169914,0.291018,0.674041,2.81371,1.05948,1.59742,-1.01926,-0.907512,-1.06361,45.0206,14.3635,43.6321
-408405,0.928396,0.334714,4,15,0,408415,-0.106002,-0.515742,0.728502,-0.189554,-0.103298,-0.123346,0.145509,0.692426,2.63897,1.03024,1.4712,-0.916685,-0.641953,-0.929785,45.1624,14.4013,43.3972
-408400,0.800355,0.334714,3,7,0,408411,-0.136872,-0.466994,0.686747,-0.185243,-0.125964,-0.146439,0.234414,0.671502,2.89738,1.03179,1.7296,-0.990275,-0.747625,-1.26636,45.112,14.3402,43.3414
-408403,0.832419,0.334714,4,15,0,408407,-0.13422,-0.506229,0.680053,-0.194931,-0.103534,-0.239292,0.28289,0.682787,2.65741,1.05373,1.68787,-0.857879,-0.669992,-1.16929,45.1945,14.4221,43.8468
-408403,0.815188,0.334714,3,15,0,408414,-0.131533,-0.322207,0.540247,-0.178944,-0.0967731,-0.0544741,0.0666225,0.75982,2.7206,1.04242,1.60456,-1.0426,-0.834142,-1.27615,45.137,14.347,42.9847
-408403,0.962156,0.334714,4,15,0,408410,-0.0960373,-0.468635,0.637708,-0.184968,0.0139766,-0.259762,0.384067,0.666903,2.8185,1.03475,2.09678,-0.772226,-0.519469,-0.833073,45.0654,14.3566,43.0738
-408402,0.931467,0.334714,3,7,0,408407,-0.0730592,-0.43264,0.666059,-0.188772,-0.000179319,-0.231976,0.330214,0.686491,2.81793,1.00598,1.9208,-0.764921,-0.36835,-1.0047,45.0571,14.3959,42.7758
-408400,0.949541,0.334714,4,15,0,408408,-0.192092,-0.371028,0.67224,-0.191301,0.0292719,-0.197517,0.137363,0.679168,2.7714,1.01809,1.85857,-0.761159,-0.424596,-0.953449,45.1482,14.3824,43.2983
-408405,0.753451,0.334714,4,15,0,408414,-0.0801543,-0.486909,0.657375,-0.175453,-0.117656,-0.210046,0.351216,0.723891,2.58305,1.04433,1.36101,-1.39434,-1.22098,-1.66645,45.1125,14.3551,43.2815
-408401,0.995103,0.334714,3,7,0,408408,-0.140465,-0.418872,0.61569,-0.188382,-0.0700261,-0.018589,0.295812,0.749541,2.64675,1.04577,1.41163,-1.33775,-1.08893,-1.72054,45.0896,14.3556,43.4826
-408403,0.927566,0.334714,4,15,0,408410,-0.112171,-0.532303,0.736408,-0.184037,-0.0892694,-0.0262229,0.127789,0.672159,2.83321,1.06878,1.40779,-1.19739,-0.866084,-1.33729,45.149,14.3702,43.3334
-408404,0.935166,0.334714,4,15,0,408411,-0.101767,-0.432755,0.621569,-0.191681,0.0786183,-0.00318309,0.219144,0.594924,2.62187,1.10485,1.43436,-1.30271,-0.966477,-1.60887,45.1063,14.3858,43.7524
-408406,0.711126,0.334714,4,15,0,408414,-0.103801,-0.392408,0.640486,-0.182127,-0.22303,-0.260361,0.335632,0.753735,2.73159,1.01069,1.33847,-1.3405,-0.995121,-1.84568,45.1026,14.3993,43.1692
-408402,1,0.334714,4,15,0,408412,-0.12227,-0.390681,0.642262,-0.191423,0.141864,-0.0448863,0.213786,0.633465,2.70266,1.05985,1.47602,-1.242,-0.868187,-1.52353,45.0958,14.3831,43.439
-408402,0.831816,0.334714,4,15,0,408413,-0.111076,-0.416383,0.621259,-0.183127,-0.279373,-0.227807,0.221935,0.723998,2.71057,1.04777,2.10446,-0.500552,-0.322871,-0.781152,45.0854,14.3608,42.7412
-408401,0.98477,0.334714,4,15,0,408409,-0.107009,-0.415462,0.622793,-0.184802,-0.269898,-0.162857,0.172653,0.706139,2.76198,1.05411,1.98737,-0.568785,-0.374249,-0.827563,45.0897,14.351,42.829
-408406,0.954934,0.334714,4,15,0,408410,-0.0662997,-0.463414,0.59427,-0.193018,-0.214879,-0.145728,0.134145,0.65891,2.6096,1.09904,2.34112,-0.431333,-0.0305551,-0.767309,45.0887,14.4033,43.1072
-408406,0.659478,0.334714,4,15,0,408421,-0.133331,-0.411372,0.660754,-0.186325,-0.109481,0.0972491,0.412537,0.714131,2.83549,0.989886,1.67689,-1.10803,-0.858321,-1.49189,45.12,14.4507,43.0235
-408404,0.914759,0.334714,4,15,0,408413,-0.0632923,-0.438047,0.598734,-0.197322,-0.128006,-0.259092,0.111343,0.668508,2.53425,1.09487,1.96099,-0.704207,-0.526749,-1.21329,45.0628,14.4288,43.4503
-408406,0.943427,0.334714,4,15,0,408412,-0.199094,-0.393704,0.615062,-0.173672,-0.0226556,0.0261312,0.265423,0.698714,2.82221,0.992519,2.17934,-0.586661,-0.310447,-0.919609,45.1456,14.4303,42.8381
-408407,0.935528,0.334714,4,15,0,408416,-0.0425727,-0.428536,0.593928,-0.19617,-0.0877259,-0.299588,0.193751,0.657285,2.59913,1.09767,1.69752,-1.15839,-0.869614,-1.70877,45.0463,14.4305,43.6218
-408411,0.899736,0.334714,3,7,0,408416,-0.0902244,-0.478954,0.581459,-0.202654,-0.159244,-0.339631,0.287919,0.660654,2.73535,1.11852,1.40852,-1.08387,-0.97506,-1.89966,45.0739,14.3482,44.3172
-408406,0.929052,0.334714,4,15,0,408421,-0.123181,-0.429567,0.571833,-0.188662,0.132587,-0.081384,0.151997,0.698782,2.62486,1.0191,1.4936,-0.860448,-0.810038,-1.16276,45.1354,14.4129,43.7249
-408408,0.976495,0.334714,3,15,0,408413,-0.075635,-0.406304,0.643748,-0.19802,0.177098,-0.15326,0.207696,0.685312,2.62851,1.03877,1.72389,-1.16659,-0.758081,-1.35798,45.0753,14.2949,43.2959
-408407,0.981546,0.334714,4,15,0,408414,-0.137734,-0.400776,0.657585,-0.177003,-0.343026,-0.196241,0.255541,0.692598,2.73846,1.10037,1.8365,-1.10121,-0.716658,-1.33298,45.1298,14.3886,42.8586
-408408,0.887529,0.334714,4,15,0,408418,-0.17956,-0.473244,0.647429,-0.177371,-0.211302,-0.260109,0.207282,0.660553,2.65723,1.1049,1.51405,-1.02763,-0.699827,-1.59169,45.1582,14.3961,43.7243
-408408,0.909312,0.334714,4,15,0,408419,-0.139013,-0.321562,0.51152,-0.184894,0.0928448,-0.048706,0.264152,0.644198,2.63409,1.04179,1.67446,-0.81124,-0.565293,-0.964006,45.0595,14.4628,43.3255
-408405,0.960533,0.334714,4,15,0,408415,-0.105082,-0.50881,0.718807,-0.188792,-0.151503,-0.184123,0.113133,0.731476,2.69224,1.04162,1.58973,-1.21587,-0.757055,-1.23557,45.0675,14.4386,43.3392
-408401,0.935203,0.334714,4,15,0,408412,-0.143134,-0.465625,0.662965,-0.177127,-0.0179314,0.0462338,0.342283,0.690604,2.74433,1.03188,1.78751,-0.752003,-0.49369,-1.06159,45.1154,14.3294,42.8052
-408401,0.912701,0.334714,4,15,0,408408,-0.130685,-0.428426,0.656367,-0.173729,-0.015888,0.0632469,0.225079,0.7211,2.70036,1.02872,1.73776,-1.08451,-0.858814,-1.21455,45.1309,14.421,42.7325
-408399,0.829733,0.334714,3,7,0,408407,-0.1452,-0.4079,0.631751,-0.179122,-0.116175,0.0427839,0.202119,0.696816,2.73785,1.04791,1.61822,-0.904176,-0.607148,-1.13164,45.1189,14.3345,42.9315
-408405,0.836953,0.334714,3,7,0,408409,-0.121682,-0.370883,0.576091,-0.193781,-0.291792,-0.245577,0.175024,0.674727,2.77334,1.10224,1.90519,-0.88651,-0.652241,-0.993694,45.0645,14.4349,43.414
-408405,0.811866,0.334714,4,15,0,408414,-0.152575,-0.343264,0.585795,-0.20196,-0.232994,-0.338565,0.110059,0.703483,2.77885,1.05744,1.70937,-0.803392,-0.633421,-1.35355,45.0671,14.3435,43.7572
-408403,0.795342,0.334714,4,15,0,408414,-0.114197,-0.523854,0.754832,-0.184014,-0.14981,-0.108298,0.172266,0.692303,2.64103,1.04374,1.81959,-0.810913,-0.711421,-1.05089,45.127,14.4174,43.0125
-408401,0.935253,0.334714,3,15,0,408411,-0.125237,-0.485577,0.625139,-0.180279,-0.135017,-0.0260378,0.229398,0.687997,2.60856,1.0678,1.77942,-0.858469,-0.485915,-0.960905,45.0805,14.4144,43.2161
-408400,0.838491,0.334714,4,23,0,408406,-0.123643,-0.343894,0.605953,-0.19068,0.0128756,-0.175445,0.208906,0.684671,2.7732,1.02414,1.75119,-0.947696,-0.526607,-1.0276,45.1312,14.407,43.1662
-408409,0.891359,0.334714,3,7,0,408414,-0.117573,-0.578789,0.804841,-0.172714,-0.159407,0.172161,0.25782,0.650408,2.71903,1.07912,1.88103,-0.809832,-0.6256,-1.24618,45.1087,14.3539,42.446
-408406,0.988322,0.334714,4,15,0,408413,-0.0999051,-0.274733,0.456648,-0.190924,0.0170069,-0.251345,0.352586,0.743883,2.77182,1.02331,1.58737,-1.15339,-0.76783,-1.53511,45.0564,14.3889,43.3775
-408403,0.86114,0.334714,3,7,0,408413,-0.049485,-0.338965,0.526725,-0.190515,-0.0333093,-0.20661,0.353817,0.702846,2.62876,1.05158,1.50855,-1.16957,-0.984751,-1.34811,45.0257,14.3702,43.195
-408405,0.888145,0.334714,4,15,0,408414,-0.174903,-0.501916,0.678936,-0.190655,-0.183346,-0.21071,0.273878,0.661346,2.72775,1.0906,1.96866,-0.683553,-0.514267,-1.05182,45.0226,14.3881,43.5202
-408405,0.974846,0.334714,4,15,0,408413,-0.0807639,-0.34512,0.52242,-0.180467,0.0563662,-0.062413,0.292473,0.735696,2.7812,1.04541,1.24297,-1.22667,-1.03424,-1.65901,45.1725,14.3909,43.1109
-408402,0.880225,0.334714,4,15,0,408413,-0.107888,-0.455972,0.66718,-0.189116,-0.0898021,0.0225174,0.131251,0.690737,2.44551,1.07349,1.67584,-0.967985,-0.809158,-1.35507,45.0961,14.3715,43.2347
-408407,0.855644,0.334714,4,15,0,408412,-0.120186,-0.356442,0.573559,-0.191437,0.025231,0.0138035,0.36867,0.659184,2.8758,0.991797,1.37821,-1.15357,-0.79715,-1.49371,45.1401,14.3066,43.5811
-408406,0.993849,0.334714,3,7,0,408411,-0.0871472,-0.380476,0.558421,-0.176629,0.0645798,-0.103891,0.169496,0.688707,2.98092,1.02441,1.57626,-1.10504,-0.918339,-1.20678,45.0854,14.4441,43.027
-408400,0.963338,0.334714,4,15,0,408412,-0.0835106,-0.439247,0.606299,-0.179631,0.0133415,-0.111982,0.36324,0.695704,2.71282,1.05006,1.81906,-0.747087,-0.509769,-1.11367,45.0711,14.3424,42.7249
-408403,0.842025,0.334714,3,7,0,408407,-0.0672618,-0.446436,0.632172,-0.175627,0.0519723,0.00545901,0.420516,0.682594,2.69697,1.04281,1.98482,-0.888042,-0.73078,-0.965111,45.1036,14.4154,42.4743
-408407,0.77507,0.334714,4,15,0,408414,-0.216057,-0.270811,0.557437,-0.183357,-0.150978,-0.00516098,0.223776,0.693697,2.76828,1.04323,1.79244,-0.630906,-0.581333,-1.09919,45.1484,14.3324,43.0271
-408406,0.968464,0.334714,4,15,0,408418,-0.165974,-0.388429,0.671635,-0.177207,-0.0296677,0.154216,0.298703,0.613244,2.76764,1.10108,1.82238,-1.1479,-0.661942,-1.04284,45.119,14.3783,42.7147
-408406,0.847311,0.334714,3,7,0,408418,-0.117111,-0.392451,0.636876,-0.199925,-0.135412,-0.0887829,0.185677,0.644127,2.6847,1.07162,1.65351,-0.674857,-0.504434,-1.43262,45.122,14.3868,43.423
-408406,0.969399,0.334714,3,7,0,408415,-0.182612,-0.309896,0.546485,-0.173218,-0.0332144,-0.00682993,0.245521,0.716989,2.68542,1.11438,1.8592,-0.704989,-0.483485,-0.709134,45.1291,14.3685,42.437
-408407,0.751586,0.334714,4,15,0,408419,-0.101168,-0.400612,0.617184,-0.174602,0.0384623,0.130294,0.165608,0.636599,2.56283,1.11166,1.97472,-0.825198,-0.473879,-1.13345,45.1605,14.4559,42.5138
-408399,0.977271,0.334714,3,15,0,408412,-0.154179,-0.365908,0.649738,-0.189293,-0.0897345,-0.176182,0.228067,0.714393,2.85701,1.02251,1.6453,-1.0361,-0.684797,-1.24241,45.0713,14.3734,43.1092
-408401,0.878474,0.334714,4,15,0,408407,-0.203844,-0.488341,0.739585,-0.187638,-0.0944759,-0.220808,0.251553,0.727326,2.64706,1.03229,1.72184,-0.934372,-0.595011,-1.21702,45.1267,14.3606,43.4529
-408400,0.986147,0.334714,4,15,0,408404,-0.0422266,-0.357996,0.496764,-0.184732,-0.0512961,-0.0405209,0.19725,0.653833,2.74276,1.06397,1.53685,-1.02136,-0.782119,-1.38563,45.0868,14.3748,43.2616
-408401,0.895321,0.334714,4,15,0,408406,-0.0939702,-0.383736,0.553589,-0.19777,-0.146096,-0.10324,0.258333,0.627398,2.85262,1.0355,1.56467,-1.10034,-0.798339,-1.41062,45.0944,14.3814,43.9634
-408399,0.879944,0.334714,4,15,0,408409,-0.142448,-0.432409,0.659086,-0.180805,-0.0268342,-0.114403,0.203198,0.749206,2.54039,1.06604,1.93215,-0.817179,-0.49032,-0.993819,45.1155,14.3913,42.7161
-408402,0.714648,0.334714,4,15,0,408407,-0.114515,-0.3765,0.660668,-0.17917,-0.1943,0.0955142,0.229564,0.669304,2.68044,1.07733,1.91021,-0.731754,-0.441532,-0.927293,45.1423,14.3715,42.3165
-408403,0.933793,0.334714,4,15,0,408411,-0.127015,-0.390816,0.661816,-0.174012,-0.194154,0.103497,0.267165,0.688951,2.62543,1.07763,1.93373,-0.691069,-0.259014,-0.903504,45.1503,14.3702,42.1617
-408406,0.886109,0.334714,4,15,0,408412,-0.051166,-0.367064,0.590259,-0.200034,0.0279561,-0.229649,0.175789,0.691518,2.75298,1.00725,1.45188,-0.924347,-0.662629,-1.3091,45.0646,14.4154,43.3801
-408406,0.954671,0.334714,4,15,0,408415,-0.161785,-0.420325,0.734813,-0.169092,-0.122191,-0.0349134,0.306613,0.716545,2.78967,1.06323,1.72307,-0.717565,-0.523263,-1.00539,45.1328,14.4011,42.0077
-408406,0.993729,0.334714,4,15,0,408417,-0.0872821,-0.351023,0.590261,-0.18426,0.00947023,-0.0326861,0.105239,0.718639,2.59546,1.0449,1.99542,-0.385985,-0.0975859,-0.765169,45.047,14.3911,42.2443
-408404,0.927945,0.334714,4,15,0,408414,-0.182183,-0.452529,0.695808,-0.187237,-0.123819,-0.223175,0.385339,0.661709,2.78202,1.08343,1.60431,-0.85169,-0.724233,-1.15333,45.1635,14.3989,43.3919
