# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-4-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-4-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408400,0.442187,0.385718,3,7,0,408414,-0.173952,-0.402643,0.673262,-0.184667,0.140822,-0.204279,0.296856,0.709749,2.74358,1.04592,1.75308,-0.923535,-0.608143,-1.08137,45.1283,14.3693,42.9745
-408404,0.895576,0.385718,3,7,0,408409,-0.0909842,-0.445984,0.62692,-0.200345,-0.0134375,-0.19809,0.308806,0.718692,2.38523,1.0817,1.97463,-0.666918,-0.431913,-0.987005,45.126,14.3879,43.2776
-408406,0.848686,0.385718,4,15,0,408411,-0.141162,-0.308184,0.530587,-0.176823,-0.14132,0.0665267,0.175047,0.702612,3.0149,1.0285,1.47624,-0.969576,-0.770962,-1.30493,45.0678,14.4179,42.871
-408404,0.992388,0.385718,4,15,0,408413,-0.221169,-0.442528,0.750563,-0.193647,-0.145036,-0.3572,0.165139,0.720161,2.7361,1.02427,1.7227,-0.800606,-0.430088,-1.10742,45.1319,14.3404,43.5186
-408405,0.849368,0.385718,3,15,0,408410,-0.243144,-0.444075,0.72072,-0.192587,-0.128221,-0.337256,0.160538,0.714531,2.76498,1.02884,1.67606,-0.942294,-0.42712,-1.19363,45.1587,14.356,43.8433
-408407,0.955988,0.385718,4,15,0,408412,-0.0153157,-0.401698,0.54055,-0.171123,0.00106049,-0.00730856,0.359646,0.664527,2.64277,1.07714,1.43957,-1.22121,-1.17242,-1.518,45.0483,14.3555,42.7187
-408405,0.922044,0.385718,3,7,0,408412,-0.0992036,-0.421581,0.566876,-0.178397,-0.0740329,0.084657,0.327184,0.655366,2.61106,1.11357,1.294,-1.44148,-1.07369,-1.53714,45.0715,14.4103,43.3455
-408403,0.856738,0.385718,4,15,0,408412,-0.134579,-0.417141,0.627887,-0.200498,0.0747074,-0.337137,0.267745,0.716312,2.66031,1.05441,2.15254,-0.641256,-0.281871,-0.759824,45.1194,14.3545,43.3412
-408406,0.890974,0.385718,4,15,0,408412,-0.129234,-0.389325,0.544222,-0.171473,-0.165518,0.0451867,0.198242,0.675394,2.87408,1.10381,1.39488,-1.30107,-1.04228,-1.70686,45.0847,14.3869,43.1958
-408411,0.546002,0.385718,3,7,0,408420,-0.062807,-0.346607,0.549225,-0.187065,-0.0536645,0.192251,0.162429,0.714063,2.39869,1.05199,1.2745,-1.35885,-1.12301,-1.42803,45.0811,14.396,43.162
-408405,0.962053,0.385718,3,7,0,408417,-0.153808,-0.46649,0.651632,-0.171774,-0.109076,-0.0611174,0.417017,0.742696,2.75261,1.07601,1.71702,-1.07777,-0.834602,-1.51171,45.097,14.3483,42.764
-408405,0.923739,0.385718,4,31,0,408412,-0.0918238,-0.378236,0.577978,-0.187003,-0.0521484,0.105019,0.156157,0.697408,2.72473,1.00368,1.37317,-0.983358,-0.61594,-1.13258,45.1635,14.4049,43.2374
-408404,0.92091,0.385718,4,15,0,408416,-0.139072,-0.440439,0.660246,-0.201787,-0.138463,-0.218944,0.205706,0.687933,2.5324,1.03361,1.89708,-0.85088,-0.689735,-0.847531,45.0705,14.3796,43.7855
-408402,0.987854,0.385718,4,15,0,408410,-0.109141,-0.395166,0.57773,-0.17849,-0.0163339,0.0832838,0.222322,0.675896,2.77837,1.03307,1.36529,-1.24409,-1.03679,-1.28767,45.1518,14.3821,43.316
-408404,0.716126,0.385718,4,15,0,408411,-0.103931,-0.360402,0.567543,-0.177985,-0.196109,0.0122196,0.23129,0.753463,2.83995,1.03334,1.39717,-1.16033,-0.766702,-1.55836,45.0446,14.3809,42.774
-408404,0.824475,0.385718,4,15,0,408412,-0.143597,-0.467295,0.623597,-0.195468,0.0825609,-0.217771,0.294105,0.670474,2.66573,1.09581,1.89084,-0.921303,-0.814258,-1.33758,45.1521,14.3827,43.8144
-408405,0.823512,0.385718,3,7,0,408414,-0.16673,-0.446546,0.710639,-0.194614,-0.101014,-0.183514,0.458327,0.620675,2.73716,1.05771,1.67009,-1.16633,-0.723259,-1.04644,45.1229,14.3802,43.6652
-408411,0.759375,0.385718,3,7,0,408417,-0.0881921,-0.40966,0.59481,-0.201596,0.0625045,-0.346101,0.501606,0.643865,2.83425,1.02076,1.74807,-0.778802,-0.913702,-1.40638,45.1663,14.3927,43.8326
-408404,0.972071,0.385718,3,15,0,408415,-0.151503,-0.393193,0.642832,-0.19927,-0.0774595,-0.326493,0.222163,0.67744,2.7464,1.05298,1.75027,-1.04623,-0.421912,-0.902692,45.0879,14.3773,43.6607
-408404,0.977997,0.385718,4,15,0,408408,-0.0971334,-0.437365,0.615221,-0.176444,-0.0840756,0.192817,0.260794,0.739835,2.73162,1.0607,1.75276,-1.11834,-0.796779,-1.06509,45.0735,14.3695,42.5477
-408402,1,0.385718,4,15,0,408406,-0.148221,-0.411867,0.658948,-0.189644,-0.144112,-0.30359,0.320723,0.647433,2.73095,1.02939,1.77187,-0.975741,-0.508502,-1.17084,45.0955,14.3742,43.539
-408404,0.935027,0.385718,4,15,0,408410,-0.0416974,-0.396455,0.507724,-0.192231,-0.0176055,-0.0172925,0.38597,0.683276,2.86554,1.0546,1.52017,-1.16891,-1.07946,-1.39834,45.1208,14.387,43.5066
-408402,0.804398,0.385718,4,15,0,408411,-0.13864,-0.467577,0.659844,-0.17801,-0.154982,-0.0147492,0.118601,0.757524,2.67468,1.04279,1.64038,-1.04719,-0.908804,-1.38268,45.0878,14.3996,43.0567
-408405,0.909647,0.385718,4,15,0,408410,-0.0760631,-0.430805,0.591595,-0.196274,0.01847,-0.228108,0.274989,0.60331,2.83303,1.11345,1.99409,-0.837555,-0.676594,-0.840312,45.1428,14.4031,43.52
-408405,0.968699,0.385718,4,15,0,408411,-0.0976032,-0.42046,0.591983,-0.197337,0.0317471,-0.221127,0.317923,0.603846,2.75642,1.10871,1.96251,-0.927056,-0.630548,-0.932736,45.15,14.4354,43.6622
-408407,0.779792,0.385718,4,15,0,408413,-0.136,-0.402544,0.586576,-0.175709,-0.130385,0.0084756,0.118862,0.74444,2.77332,0.997021,1.89651,-1.00871,-0.445808,-1.05189,45.0196,14.3461,42.9014
-408403,0.972716,0.385718,4,15,0,408412,-0.109545,-0.43293,0.642545,-0.177191,0.0297071,0.0211554,0.162588,0.708867,2.68297,1.08752,1.57186,-0.881923,-0.754458,-1.33278,45.1147,14.4409,42.6427
-408400,0.974691,0.385718,3,15,0,408409,-0.153966,-0.43092,0.653869,-0.182758,0.0300408,0.0143883,0.221645,0.732957,2.4584,1.07355,1.78007,-0.917367,-0.717149,-1.13643,45.1105,14.3574,42.9127
-408404,0.62965,0.385718,4,15,0,408409,-0.149924,-0.461386,0.677887,-0.176127,-0.246869,0.00815835,0.30914,0.693563,2.81817,1.01763,1.5,-0.867062,-0.749338,-1.33302,45.0778,14.3988,43.0036
-408403,0.971069,0.385718,4,15,0,408412,-0.0458533,-0.534704,0.639557,-0.182204,-0.0243823,0.00277242,0.354452,0.718954,2.4903,1.07034,1.79939,-0.819004,-0.649052,-1.03446,45.1291,14.3643,42.8911
-408401,0.858426,0.385718,4,15,0,408411,-0.0936235,-0.519461,0.664872,-0.183728,0.0153884,-0.120002,0.308653,0.663372,2.71654,1.06272,1.72538,-0.968047,-0.668525,-1.41578,45.1148,14.3991,43.3233
-408405,0.586041,0.385718,4,15,0,408412,-0.188737,-0.356935,0.526966,-0.186769,-0.134542,-0.0933042,0.193092,0.753964,2.69732,1.03529,1.69139,-1.07583,-0.634551,-1.4605,45.0937,14.3366,43.683
-408405,0.71604,0.385718,4,15,0,408418,-0.135949,-0.426804,0.581866,-0.183478,-0.201588,-0.213971,0.177421,0.719505,2.78329,1.04012,1.79706,-0.707957,-0.785345,-1.03416,45.0516,14.3567,43.3683
-408402,0.969793,0.385718,3,15,0,408412,-0.10883,-0.395162,0.58445,-0.188954,-0.125311,-0.228031,0.121202,0.713523,2.65414,1.06554,1.52031,-1.05836,-0.488935,-1.20047,45.1277,14.3932,43.4548
-408401,0.990677,0.385718,4,15,0,408406,-0.127871,-0.460655,0.654129,-0.180693,-0.177846,0.0571348,0.233815,0.675747,2.81856,1.06424,1.97522,-0.910728,-0.634697,-1.14461,45.0708,14.3637,42.9211
-408407,0.97305,0.385718,3,7,0,408411,-0.230133,-0.475788,0.790598,-0.186338,-0.0217399,-0.293151,0.362788,0.735481,2.57082,0.99617,1.75078,-0.935369,-0.562203,-1.01455,45.0726,14.3862,43.2179
-408406,0.817843,0.385718,3,15,0,408414,-0.0453677,-0.412239,0.475855,-0.188821,-0.0716833,0.0532309,0.0913258,0.717969,2.7396,1.0956,1.57514,-0.982487,-0.553719,-1.32516,45.1289,14.3668,43.3896
-408408,0.924117,0.385718,4,15,0,408417,-0.175939,-0.398569,0.681841,-0.193577,-0.0263443,-0.135757,0.50274,0.762146,2.76949,1.02807,1.22901,-1.38725,-1.18068,-1.45524,45.0754,14.4135,43.324
-408409,0.768906,0.385718,4,15,0,408419,-0.0697218,-0.441233,0.576937,-0.173672,-0.171781,-0.00828522,0.0752144,0.729177,2.621,1.04884,1.47796,-0.897252,-0.389784,-1.60396,45.0882,14.3691,42.8836
-408403,0.93981,0.385718,3,15,0,408415,-0.123928,-0.393084,0.535594,-0.19489,-0.0750345,-0.143004,0.187671,0.675792,2.77927,1.06256,1.82297,-0.89008,-0.695088,-0.803956,45.0533,14.3998,43.7229
-408404,0.970656,0.385718,4,15,0,408411,-0.118868,-0.425075,0.667888,-0.175576,-0.0786893,0.021253,0.276971,0.692152,2.50715,1.04272,1.5788,-1.00419,-0.637853,-0.925302,45.0548,14.3897,42.657
-408405,0.988989,0.385718,4,15,0,408413,-0.124603,-0.410482,0.631568,-0.181285,0.0670548,-0.0504191,0.205599,0.719563,2.95812,0.986998,1.88011,-0.808609,-0.411884,-1.34353,45.1261,14.431,42.8162
-408406,0.941601,0.385718,4,15,0,408411,-0.1644,-0.47366,0.747104,-0.193589,-0.121336,-0.172322,0.304523,0.734009,2.57467,1.07399,1.66909,-0.97091,-0.648027,-0.892737,45.0628,14.3142,43.0701
-408405,0.953386,0.385718,3,7,0,408416,-0.0846868,-0.472528,0.634321,-0.168465,0.0559008,0.0327723,0.246324,0.660185,2.65623,1.06874,1.74394,-0.993391,-0.88027,-1.20188,45.0509,14.4018,42.6667
-408403,0.940499,0.385718,3,15,0,408414,-0.0392669,-0.452947,0.585564,-0.198743,-0.0415987,-0.138314,0.23565,0.700312,2.62502,1.06093,1.71755,-0.892757,-0.515541,-1.24668,45.1998,14.3616,43.5345
-408403,0.900895,0.385718,4,15,0,408411,-0.190469,-0.379027,0.644329,-0.188617,-0.0450625,0.146906,0.201156,0.70831,2.75482,1.03657,1.96477,-0.710147,-0.434799,-1.04044,45.0468,14.3899,42.8264
-408407,0.855581,0.385718,3,7,0,408411,-0.116098,-0.392729,0.558272,-0.182998,-0.222366,-0.455026,0.0774905,0.720805,2.75328,1.04014,1.91252,-0.859444,-0.579111,-1.00152,45.1417,14.3624,43.557
-408401,0.885607,0.385718,4,15,0,408417,-0.167669,-0.421265,0.68066,-0.177912,-0.0624305,-0.0856932,0.299108,0.671911,2.67694,1.07383,1.41448,-1.08671,-0.710152,-1.24274,45.0825,14.3622,42.9976
-408401,0.998362,0.385718,4,15,0,408404,-0.0726237,-0.41344,0.552873,-0.179665,-0.0543893,-0.160308,0.164905,0.696177,2.87034,1.04147,1.91124,-0.906216,-0.661884,-1.13578,45.1067,14.3578,43.0895
-408405,0.782848,0.385718,3,7,0,408411,-0.109619,-0.38863,0.611875,-0.197928,-0.10168,-0.0318576,0.10634,0.713221,2.48092,1.04983,1.7216,-0.745566,-0.443293,-0.926012,45.0772,14.3488,43.237
-408410,0.789044,0.385718,3,7,0,408414,-0.127148,-0.457759,0.588503,-0.187518,-0.0464405,-0.28118,0.311374,0.605253,2.79216,1.13809,2.0173,-0.767905,-0.754356,-1.20435,45.0995,14.397,43.6234
-408402,1,0.385718,4,15,0,408416,-0.128446,-0.41624,0.628027,-0.18315,-0.0368881,-0.0979337,0.141838,0.764788,2.75676,0.991124,1.82381,-1.00426,-0.709423,-1.2812,45.1114,14.423,43.0877
-408406,0.972359,0.385718,3,7,0,408411,-0.115448,-0.482967,0.652817,-0.201635,-0.0602238,-0.341711,0.380858,0.629285,2.69094,1.11488,1.58619,-1.04106,-0.73084,-1.19774,45.047,14.3419,43.934
-408407,0.90461,0.385718,3,7,0,408412,-0.0951473,-0.491827,0.6703,-0.20225,-0.063398,-0.376533,0.34868,0.594038,2.60256,1.07843,1.52804,-1.03047,-0.736312,-1.34998,45.0436,14.4031,44.1455
-408408,0.863888,0.385718,4,15,0,408421,-0.157088,-0.489739,0.786285,-0.192275,-0.031381,-0.316348,0.365835,0.715548,2.45865,1.03524,1.84674,-0.76196,-0.416407,-0.933456,45.0314,14.3516,42.9437
-408408,0.714421,0.385718,4,15,0,408421,-0.0303218,-0.366723,0.43204,-0.185126,-0.168776,-0.10726,-0.0298934,0.685308,2.79016,1.04741,1.85945,-0.95043,-0.448532,-1.02148,45.1074,14.3876,43.562
-408404,0.985518,0.385718,3,15,0,408416,-0.126496,-0.393962,0.597956,-0.186445,-0.0162266,-0.226663,0.191832,0.718994,2.72083,1.11561,1.6435,-0.807812,-0.744128,-1.23995,45.1587,14.382,43.0629
-408401,0.982871,0.385718,4,15,0,408409,-0.161551,-0.472759,0.729732,-0.188858,-0.0974356,0.0140441,0.333413,0.688073,2.76698,1.03472,1.83757,-1.00939,-0.672345,-1.15819,45.0494,14.3788,43.06
-408406,0.609727,0.385718,3,15,0,408413,-0.158243,-0.486228,0.644296,-0.182272,-0.056103,-0.124856,0.219551,0.632033,2.62102,1.07485,1.90017,-0.751088,-0.263853,-0.898821,45.1582,14.398,43.5288
-408402,0.99689,0.385718,3,15,0,408411,-0.0845561,-0.346172,0.515472,-0.198709,0.0416952,-0.104496,0.223248,0.658554,2.7185,1.08558,1.86495,-1.00772,-0.637961,-1.12989,45.1208,14.371,43.5476
-408403,0.959084,0.385718,4,15,0,408409,-0.164021,-0.467423,0.679494,-0.190456,-0.190967,0.0434995,0.293111,0.739787,2.65028,1.02949,1.51511,-1.11198,-0.963974,-1.42846,45.0829,14.3857,43.479
-408404,0.78179,0.385718,3,7,0,408410,-0.152374,-0.446378,0.706922,-0.179712,-0.107176,-0.19659,0.326155,0.756214,2.67333,1.09438,1.48667,-1.25377,-0.94475,-1.39997,45.1449,14.3567,42.8597
-408407,0.637579,0.385718,3,15,0,408419,-0.0576568,-0.420179,0.549964,-0.191222,-0.162687,0.0659873,0.233228,0.670849,2.72731,0.982198,1.62356,-0.80097,-0.408447,-1.19081,45.0684,14.3778,43.4638
-408413,0.812979,0.385718,3,7,0,408419,-0.11481,-0.402565,0.664131,-0.171577,-0.209388,-0.229211,0.253794,0.806789,2.72069,1.08702,1.75093,-0.850951,-0.740115,-1.14814,45.2188,14.3801,42.1467
-408405,0.98089,0.385718,3,15,0,408424,-0.209859,-0.398665,0.624642,-0.187567,-0.0323001,-0.261057,0.250171,0.738937,2.72423,1.06762,1.8513,-1.09671,-0.814412,-1.26315,45.1539,14.3526,43.5808
-408400,1,0.385718,4,15,0,408413,-0.0609831,-0.4458,0.621516,-0.184806,-0.0532468,-0.0405211,0.192327,0.664844,2.83325,1.08312,1.62796,-0.880546,-0.73273,-1.27271,45.0805,14.3506,42.9127
-408402,0.963622,0.385718,3,15,0,408409,-0.0691776,-0.505132,0.662459,-0.188762,-0.00314005,-0.0687577,0.307961,0.67348,2.76508,1.01585,1.76287,-1.08828,-0.783129,-1.11474,45.0608,14.3522,43.3378
-408404,0.971582,0.385718,3,7,0,408411,-0.0303471,-0.518944,0.657892,-0.190613,0.141526,-0.226159,0.229122,0.69793,2.73211,1.01917,1.59459,-0.936213,-0.748162,-0.982733,45.1102,14.4082,43.3021
-408402,0.890364,0.385718,3,15,0,408413,-0.119166,-0.425491,0.637844,-0.190903,0.0695009,0.0165096,0.0992876,0.71973,2.52053,1.05358,1.97487,-0.714448,-0.466738,-1.15621,45.0612,14.3691,42.933
-408409,0.540655,0.385718,3,7,0,408417,0.0439404,-0.537174,0.599979,-0.183347,-0.0883826,-0.341352,0.282577,0.749005,2.68116,1.03793,1.73303,-1.02485,-0.544425,-1.05212,45.1078,14.3846,43.0032
-408402,0.990028,0.385718,3,7,0,408415,-0.205216,-0.321592,0.582112,-0.192139,-0.108135,-0.0690473,0.201271,0.729901,2.62876,1.02953,1.93053,-0.776533,-0.438753,-1.09861,45.1219,14.3615,43.3329
-408402,0.878988,0.385718,4,15,0,408408,-0.0687399,-0.404772,0.564433,-0.178196,-0.112226,-0.171142,0.35055,0.688622,2.76258,1.067,1.9793,-0.735623,-0.370603,-0.809141,45.1267,14.4182,42.677
-408402,0.971006,0.385718,3,15,0,408408,-0.137518,-0.345357,0.56739,-0.185389,-0.157398,-0.116905,0.293807,0.765627,2.57864,1.01282,1.76826,-0.917304,-0.693221,-1.26142,45.055,14.3433,43.0337
-408406,0.670681,0.385718,3,15,0,408415,-0.099961,-0.369865,0.633582,-0.173901,-0.0842499,0.0489783,0.200916,0.76524,2.59396,1.07348,2.23645,-0.369612,-0.141632,-0.554599,45.1011,14.4082,41.5376
-408407,0.896523,0.385718,3,7,0,408415,-0.102972,-0.392558,0.590845,-0.179004,-0.0848169,0.14597,0.174498,0.77509,2.61396,1.04562,2.29256,-0.362018,-0.0742063,-0.495874,45.1036,14.435,41.9811
-408401,0.939086,0.385718,3,7,0,408412,-0.13962,-0.376545,0.610125,-0.189744,-0.099177,-0.290368,0.189871,0.698875,2.66736,1.06014,2.06528,-0.739557,-0.351483,-1.02024,45.1527,14.3311,43.2066
-408400,0.96143,0.385718,4,15,0,408407,-0.0940287,-0.46097,0.61916,-0.180436,-0.0830743,0.0355111,0.328112,0.668325,2.73584,1.0454,1.54685,-1.10087,-0.799528,-1.49452,45.0782,14.337,43.2058
-408405,0.800594,0.385718,3,15,0,408413,-0.0970763,-0.485435,0.698177,-0.172307,-0.187402,0.00608761,0.32726,0.607571,2.77296,1.07958,1.54988,-1.00181,-0.664567,-1.17505,45.13,14.3918,42.8277
-408405,0.974535,0.385718,4,15,0,408414,-0.101428,-0.396319,0.623141,-0.190605,-0.0521446,-0.132219,0.38976,0.745719,2.77491,0.968477,2.07014,-0.717609,-0.593818,-0.979867,45.0264,14.3704,42.8002
-408404,0.864977,0.385718,3,7,0,408415,-0.149042,-0.362162,0.568296,-0.19124,-0.0560329,-0.189394,0.338446,0.7556,2.62003,1.01471,1.90166,-0.898844,-0.628464,-0.707022,45.12,14.3809,43.3145
-408402,0.742427,0.385718,4,15,0,408411,-0.0826377,-0.446283,0.580311,-0.183045,-0.0104493,-0.0627114,0.232267,0.738681,2.63297,1.04016,1.73771,-1.00935,-0.56192,-1.47723,45.0159,14.3709,43.0527
-408404,0.772544,0.385718,3,7,0,408410,-0.18753,-0.430221,0.616254,-0.183253,-0.0163829,-0.186111,0.257416,0.783037,2.65873,1.00382,1.52914,-0.988412,-0.787546,-1.04224,45.0952,14.3754,43.4692
-408404,0.838365,0.385718,4,15,0,408415,-0.175853,-0.440572,0.67893,-0.196185,-0.0569879,-0.239218,0.399788,0.655345,2.87801,1.00984,1.90957,-0.947712,-0.689464,-0.981336,45.1667,14.3865,43.8055
-408406,0.742484,0.385718,4,15,0,408414,-0.113057,-0.394488,0.54519,-0.178183,-0.0641052,0.0545903,0.0296329,0.722383,2.56319,1.0916,1.7895,-1.0021,-0.912126,-1.1902,45.0449,14.38,43.0351
-408404,1,0.385718,4,15,0,408410,-0.118106,-0.434644,0.698021,-0.195908,-0.0751482,-0.334143,0.384621,0.69402,2.88683,1.02564,1.83709,-0.700301,-0.406841,-0.884292,45.1038,14.3882,43.0402
-408406,0.877306,0.385718,4,15,0,408411,-0.0718256,-0.343425,0.551652,-0.18698,-0.123792,-0.138705,0.15194,0.744887,2.44975,1.06736,1.53439,-1.02718,-0.946259,-1.56522,45.0939,14.3721,43.0702
-408403,0.97986,0.385718,4,15,0,408411,-0.10671,-0.389962,0.508348,-0.195366,-0.188546,-0.159909,0.294205,0.710701,2.74376,1.07889,1.38445,-1.27801,-0.99784,-1.5173,45.0914,14.3776,44.0204
-408402,0.754279,0.385718,4,15,0,408411,-0.188144,-0.413536,0.660257,-0.184598,0.0734906,0.0484838,0.258176,0.662823,2.63646,1.07675,1.59677,-0.987296,-0.643194,-1.34707,45.1429,14.3595,43.2359
-408402,0.945305,0.385718,4,15,0,408407,-0.0817603,-0.38467,0.596349,-0.188153,-0.110766,0.0683921,0.324001,0.652211,2.69536,1.04316,1.64092,-1.07082,-0.992462,-1.26711,45.0723,14.4044,43.156
-408403,0.799329,0.385718,4,15,0,408409,-0.125042,-0.400387,0.660009,-0.192828,-0.0471471,-0.230303,0.090136,0.721732,2.68458,1.05656,2.06032,-0.634266,-0.52008,-0.747111,45.1348,14.3881,42.9424
-408402,0.893648,0.385718,3,15,0,408411,-0.0908387,-0.38527,0.554483,-0.192651,-0.0168494,-0.115367,0.150565,0.70757,2.78514,1.06433,2.16007,-0.555302,-0.427053,-0.753966,45.0716,14.3695,42.9498
-408402,0.981718,0.385718,4,15,0,408407,-0.130596,-0.43506,0.680801,-0.192361,-0.119583,0.0972,0.310806,0.718457,2.7083,1.04881,1.64836,-1.06178,-0.766831,-1.16642,45.1379,14.3699,43.0574
-408403,0.961565,0.385718,3,15,0,408409,-0.0909321,-0.438825,0.600811,-0.179221,-0.160261,-0.0693318,0.329143,0.61858,2.67077,1.06055,1.84675,-0.748805,-0.583441,-1.0728,45.1798,14.3957,43.2177
-408406,0.857217,0.385718,4,15,0,408414,-0.179357,-0.315307,0.575619,-0.17921,-0.0257841,-0.106376,0.240404,0.790869,2.54624,1.02574,1.72023,-0.979887,-0.912397,-1.08791,45.069,14.4217,42.8151
-408406,0.933736,0.385718,4,15,0,408415,-0.0864224,-0.481911,0.641168,-0.186086,-0.198066,-0.0848039,0.184121,0.640657,2.69477,1.04562,1.51743,-1.19385,-1.04656,-1.404,45.1633,14.3138,43.8354
-408408,0.986375,0.385718,4,15,0,408413,-0.174989,-0.319963,0.610286,-0.19462,0.0490984,-0.0811234,0.249132,0.74667,2.75479,1.02937,2.00773,-0.573491,-0.150759,-0.655986,45.152,14.3201,42.7338
-408402,1,0.385718,3,15,0,408416,-0.150337,-0.327773,0.585386,-0.190909,0.0951744,-0.136838,0.260069,0.694419,2.72751,1.03019,1.92001,-0.741813,-0.564809,-1.22301,45.18,14.3639,43.1504
-408401,0.857859,0.385718,4,15,0,408408,-0.0467227,-0.427815,0.588098,-0.181036,-0.220757,-0.0892739,0.172229,0.696101,2.69503,1.08468,1.74682,-0.837545,-0.650317,-1.18668,45.028,14.395,42.7439
-408406,0.507515,0.385718,2,3,0,408412,-0.0744001,-0.466142,0.573447,-0.181707,-0.218576,-0.0314676,0.196789,0.678136,2.68169,1.03602,1.5224,-0.991803,-0.552722,-0.92042,45.0175,14.3968,43.392
-408402,0.889912,0.385718,3,7,0,408415,-0.159182,-0.399692,0.575853,-0.183482,-0.172905,-0.150841,0.1993,0.669671,2.78908,1.09668,1.91728,-0.794189,-0.534677,-1.3712,45.1027,14.3488,43.3535
-408402,0.936735,0.385718,3,7,0,408408,-0.127403,-0.408815,0.615149,-0.194565,-0.223758,-0.115158,0.117417,0.661997,2.72024,1.08267,1.9285,-0.903508,-0.527939,-1.24001,45.113,14.4299,43.5312
-408403,0.869243,0.385718,4,15,0,408409,-0.100497,-0.406992,0.554475,-0.187984,-0.178346,0.0185324,0.227446,0.695244,2.83356,1.09589,1.77831,-0.837195,-0.525808,-1.06027,45.1157,14.4136,43.1068
-408402,0.969211,0.385718,3,7,0,408411,-0.153504,-0.332835,0.549458,-0.18712,-0.115212,-0.106457,0.077998,0.74036,2.6204,1.07477,1.75929,-0.859551,-0.503861,-1.19012,45.1435,14.3351,43.1931
-408403,0.877005,0.385718,4,15,0,408409,-0.107648,-0.489737,0.724632,-0.183568,-0.0237113,-0.104391,0.341541,0.637315,2.83148,1.03929,1.86539,-0.70884,-0.433241,-0.843443,45.057,14.3281,42.7481
-408403,0.937449,0.385718,3,7,0,408408,-0.0981175,-0.391558,0.553653,-0.18911,-0.147914,-0.181664,0.130951,0.766891,2.64978,1.05517,1.9316,-0.855604,-0.546885,-1.19004,45.1416,14.4411,43.2055
-408405,0.984722,0.385718,3,7,0,408408,-0.0981029,-0.337564,0.488113,-0.183252,-0.0581758,-0.153756,0.07646,0.744613,2.55167,1.05828,1.73023,-0.747284,-0.457538,-1.14448,45.1953,14.348,43.2146
-408403,0.957919,0.385718,4,15,0,408413,-0.171951,-0.37398,0.634326,-0.182593,0.0527954,0.0398084,0.242429,0.659958,2.98251,1.00251,1.54475,-1.02106,-0.802344,-1.25757,45.049,14.3618,43.1345
-408405,0.471949,0.385718,4,15,0,408417,-0.0898136,-0.487998,0.549428,-0.186794,-0.151236,-0.132547,0.230444,0.77507,2.8044,1.02193,1.52223,-0.928986,-0.747113,-1.19053,45.1213,14.385,43.6537
-408403,0.961436,0.385718,3,7,0,408412,-0.0566622,-0.446379,0.54965,-0.181966,-0.204498,-0.185611,0.262959,0.776879,2.85624,1.0059,1.55334,-0.965315,-0.720669,-1.2229,45.1286,14.4127,43.2268
-408403,0.870831,0.385718,4,15,0,408412,-0.179333,-0.320406,0.593901,-0.18884,-0.0246296,0.0645458,0.113895,0.698097,2.65759,1.07972,1.44911,-1.08582,-0.786353,-1.5593,45.1375,14.3536,43.266
-408406,0.800388,0.385718,4,15,0,408412,-0.0859538,-0.499868,0.665883,-0.186245,0.049588,-0.211873,0.159964,0.685914,2.68529,0.973318,1.76823,-0.785592,-0.630582,-1.28832,45.0568,14.36,43.4405
-408404,0.887457,0.385718,4,15,0,408413,-0.113283,-0.360141,0.575985,-0.183231,-0.165778,0.0705006,0.300659,0.745346,2.71,1.08922,1.73092,-0.866205,-0.719295,-1.34266,45.1139,14.3432,42.5736
